X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,COMMUNITY,POSTAL_CODE,OBJECTID
-78.676966,43.911588,321013805,5783752,Bowanville Clinic Pharmacy Ltd,1106-222 King Street East,,Bownmanville,L1C1P6,2266897
-78.890361,43.91148,321012003,2203653,Lovell Drugs Ltd,500 Rossland Road West,,Oshawa,L1J3H2,2411761
-78.6733767,43.9111184,321011715,14157,Metro Pharmacy #543,243 King Street East,,Bowmanville,L1C3X1,2318561
-78.6733767,43.9111184,321016103,8833998,Shoppers Drug Mart #912,243 King Street East,,Bowmanville,L1C3X1,2319153
-78.6794408,43.9110439,321012566,3565519,Bowmanville Medical Pharmacy,196 King Street East,,Bowmanville,L1C1P1,2428961
-78.6772319,43.9109518,321012159,2635599,Pharmasave Mdcne Chest Phrmcy,2-221 King Street East,,Bowmanville,L1C1P7,2397057
-78.6837852,43.9105396,321012371,3141512,Bowmanville Pharmacy,4-133 King Street East,,Bowmanville,L1C1N6,2391441
-78.7875268,43.9100013,321015901,8583632,Shoppers Drug Mart #1241,1645 Highway 2,Building B,Courtice,L1E2R5,2319409
-78.7103048,43.9091923,321011976,2133738,Loblaw Pharmacy #1064,2375 Highway 2,C/O Loblaws Supermarket,Bowmanville,L1C5A3,2389953
-79.6532332,43.9084465,321014231,6398356,Nobleton Pharmasave,13305 York Regional Road 27,Nobleton Plaza Box 730,Nobleton,L0G1N0,2412177
-78.8125629,43.9082231,321015248,7778194,Townline Pharmacy,10A-1414 King Street East,,Courtice,L1E3B4,2393345
-78.7066059,43.9081788,321012617,3677391,Shoppers Drug Mart #911,3-2401 Highway #2,,Bowmanville,L1C4V4,2423649
-78.8998312,43.9079809,321013335,5029079,Thornton Rd Pharmacy,3-575 Thornton Road North,,Oshawa,L1J8L5,2342529
-78.8085903,43.9074758,321015825,8508750,Shoppers Drug Mart #689,1428 Highway 2,,Courtice,L1E2J5,2386737
-80.1207202,43.907446,321013440,51909,Alder Square Pharmacy,6-500 Alder Street,,Orangeville,L9W7T6,2293217
-78.8076107,43.9074274,321012455,3328198,Health Centre Pharmacy,1450 Highway 2,,Courtice,L1E3C3,2362801
-79.2666622,43.9067555,321012041,2293716,Rexall Guardian Markhamack Phy,7-9889 Highway 48,,Markham,L6E0B7,2333841
-78.9550269,43.9065684,321017183,9756230,Whitby Compounding Pharmacy,7-3500 Brock Street North,,Whitby,L1R3J4,2370641
-78.6934485,43.9048397,321013816,5798997,Remedy's Rx Global Drug Mart,130 Waverley Road,,Bowmanville,L1C3W9,2311281
-79.2682756,43.9043849,321013059,4543113,Castlemore Discount Pharmacy,1-1250 Castlemore Avenue,,Markham,L6E0H7,2316657
-78.8661721,43.9043516,321012152,261718,Oshawa Health Centre Pharmacy,247 Simcoe Street North,,Oshawa,L1G4T3,2327409
-80.1214817,43.9035457,321016246,8996036,Sobeys Pharmacy # 7234,500 Riddell Road,,Orangeville,L9W5L1,2311233
-78.8391146,43.9029589,321013716,5643878,Om.C Pharmacy,675 King Street East,,Oshawa,L1H1G4,2349041
-79.250037,43.902815,321014209,6356873,Pharmagreen Pharmacy,10 Greensborough Village Circl,Unit 11,Markham,L6E1M4,2263889
-78.8579346,43.9027069,321012540,3511435,Costco Pharmacy #1128,130 Ritson Road,,Oshawa,L1G0A6,2379201
-78.9299259,43.9026437,321016212,8953670,Care4You Pharmacy,4-1200 Rossland Road East,,Whitby,L1N8H3,2380097
-78.8409979,43.9024008,321012098,2439873,King Street Pharmacy,621 King Street East,,Oshawa,L1H1G3,2363809
-78.8426319,43.9022838,321013691,5613516,Eastview Pharmacy,573 King Street East,,Oshawa,L1H1G3,2313057
-80.1200857,43.9022423,321014065,6154635,Rexall,520 Riddell Road,,Orangeville,L9W5L1,2321185
-78.9416459,43.9020745,321012239,2827597,Shoppers Drug Mart #1167,3100 Garden Street,,Whitby,L1R2G8,2273521
-79.4437524,43.9020728,321013016,4464270,A & J Pharmacy,11211 Yonge Street,,Richmond Hill,L4S0E9,2428033
-80.1210291,43.9018583,321013832,5831111,Riddell Park Pharmacy & Compou,2-515 Riddell Road,,Orangeville,L9W6X2,2418129
-79.3908309,43.9016917,321015037,748873,Costco Pharmacy #592,35 John Birchall Road,,Richmond Hill,L4S0B2,2420241
-78.9425214,43.9012579,321016590,9311318,Philips Pharmacy,103-3050 Garden Street,,Whitby,L1R2G7,2260401
-78.8647568,43.9008698,321013547,5367818,Parkwood Pharmacy,117 Simcoe Street North,,Oshawa,L1G4S4,2285489
-78.8643533,43.9006543,321012320,3025,Medplus Pharmacy,111 Simcoe Street North,,Oshawa,L1G4S4,2298321
-79.2666952,43.9004366,321012042,2296713,Shoppers Drug Mart #1308,1730 Bur Oak Avenue,,Markham,L6E0H8,2380545
-79.6518736,43.9000932,321014791,7171794,Nobleton Guardian Pharmacy,12931 Highway 27,,Nobleton,L0G1N0,2390417
-79.3929301,43.9000073,321014421,6686357,Elgin Mills Crossing Pharmacy,3-10 John Birchall Road,,Richmond Hill,L4S0B2,2323313
-79.3916896,43.8999595,321014205,6352911,Elgin Care Pharmacy,101-1650 Elgin Mills Road East,,Richmond Hill,L4S0B2,2432897
-78.8598909,43.8998025,321015925,8621510,Faith Pharmacy,3-100 Bond Street East,,Oshawa,L1G0A2,2322657
-78.8562897,43.8996583,321015642,8295436,King Ray Pharmacy,202 King Street East,,Oshawa,L1H1C4,2264513
-78.9381021,43.899647,321011793,1623951,Whitby Community IDA,701 Rossland Road East,Unit #5,Whitby,L1N8Y9,2303873
-78.8653539,43.8995541,321015426,8025870,Peritus Medical,105-44 Richmond Street West,,Oshawa,L1G1C7,2376465
-78.857613,43.8995077,321015882,8563271,Steripharm Laboratories,101-172 King Street,,Oshawa,L1H1B7,2431809
-78.865444,43.8994402,321013754,5706836,Specialty Pharma Solutions,103-44 Richmond Street West,,Oshawa,L1G1C7,2378561
-78.8670362,43.8993914,321011555,121022,Compound Creations,4-88 Centre Street North,,Oshawa,L1G4B6,2315537
-78.6168725,43.8991121,321013221,4833675,Wilmot Creek Pharmacy,2-1 Wheelhouse Drive,,Newcastle,L1B1B9,2366657
-78.8643916,43.8987141,321013271,4942673,Oshawa Discount Pharmacy,2-44 Simcoe Street North,,Oshawa,L1G4S1,2332737
-79.2641865,43.8983604,321017073,9683791,Flex Pharmacy,9441 Markham Road,,Markham,L6E1B1,2267249
-80.3149801,43.8983226,321011908,1934376,Grand Valley Drug Store,23 Main Street South,,Grand Valley,L9W5S8,2289057
-78.8594324,43.8982972,321014198,6340612,Clinic Pharmacy,117 King Street East,,Oshawa,L1H1B9,2324033
-78.8664931,43.8981792,321012331,3054152,Pharmachoice,60 Bond Street West,2nd Floor,Oshawa,L1G1A5,2334065
-79.2660808,43.8981009,321016732,9427275,Rx Swift Pharmacy,105-9560 Markham Road,,Markham,L6E0V1,2311713
-78.8599575,43.8980217,321012284,2953414,Pharmachoice,97 King Street East,,Oshawa,L1H1B8,2356465
-78.8633158,43.8978483,321012071,237577,Lovell Drugs,8 King Street East,,Oshawa,L1H1A9,2334049
-79.0299817,43.8970844,321016839,9535434,Shoppers Drug Mart #1235,1971 Salem Road North,,Ajax,L1T0J9,2319713
-78.8635848,43.8968203,321015197,7698191,Oshawa Central Pharmacy Ltd,32 Simcoe Street South,,Oshawa,L1H4G2,2349553
-79.2658367,43.8965947,321014263,6446474,Upper Village Pharmacy,102-9500 Markham Road,,Markham,L6E0N6,2299649
-79.2656142,43.8965274,321014788,7169235,New Markham Pharmacy,101-9500 Markham Road,,Markham,L6E0N7,2338977
-79.3197907,43.8963773,321013414,5153353,Blue Skies Pharmacy IDA,C9-9980 Kennedy Road,,Markham,L6C0M4,2306817
-79.4024147,43.8963165,321016941,9594833,Richmond Hill Guardian Phcy,23-1285 Elgin Mills Road East,,Richmond Hill,L4S0B5,2370401
-79.0332419,43.8962113,321014920,7331274,Wynplus Pharmacy,A7-81 Middlecote Drive,,Ajax,L1T0K3,2320481
-78.8733429,43.8961461,321015094,7559750,Shoppers Drug Mart #615,20 Warren Avenue,,Oshawa,L1J0A1,2313617
-79.2658449,43.8955486,321012916,4296078,Mount Joy Pharmacy,"9418 Markham Road,Unit #C2",,Markham,L6E0N1,2321969
-79.2638284,43.8955357,321015191,768716,Drug Store Pharmacy #4325,9305 Highway 48,,Markham,L6E0E6,2302001
-79.2500506,43.8955152,321014345,6566478,Swan Lake Pharmacy,3-5 Swan Lake Boulevard,,Markham,L6E0K7,2292625
-79.441512,43.8954045,321015617,8260918,V.Care Pharmacy,E2-11005 Yonge Street,,Richmond Hill,L4C0K7,2355121
-78.8778908,43.8950572,321015162,7643794,Intrepid Pharmacy,500-379 Bond Street West,,Oshawa,L1J8R7,2396737
-79.2493441,43.8949752,321016276,9030050,16th Avenue Drug Mart,1 Mint Leaf Gate Unit 8,,Markham,L3P5X4,2438577
-78.8618378,43.8946402,321016947,9598795,Crown Pharmacy,115 Simcoe Street South,,Oshawa,L1H4G7,2388353
-79.4211093,43.8944085,321016051,8776675,Shoppers Drug Mart #1338,10800 Bayview Avenue,,Richmond Hill,L4S0A6,2336945
-78.880412,43.8944022,321013993,6071430,Rexall Pharma Plus #1504,438 King Street West,,Oshawa,L1J2K9,2402161
-79.2917315,43.8943084,321015329,7894353,Shoppers Drug Mart #1220,"9620 Mccowan Road, Rr1",,Markham,L3P8M1,2286561
-78.8805372,43.8940359,321016145,8881230,Durham Care Pharmacy,460 King Street West,,Oshawa,L1J2K9,2409521
-79.2640591,43.8939827,321014136,625318,Heritage Pharmacy,9275 Highway 48,,Markham,L6E1A3,2295345
-78.9282021,43.8939624,321016100,8832276,Pringle Creek Pharmasave,728 Anderson Street,,Whitby,L1N3V6,2265745
-79.4417021,43.8939073,321012622,368836,Loblaw Pharmacy #1208,10909 Yonge Street,,Richmond Hill,L4C3E3,2424417
-78.8621916,43.8938643,321013638,5516239,Walters Pharmacy,140 Simcoe Street South,,Oshawa,L1H4G9,2426785
-79.373977,43.8933001,321015146,76223,Cathedraltown Pharmasave,3-101 Cathedral High Street,,Markham,L6C0P1,2401841
-79.4405617,43.8931908,321013337,5034517,Upper Yonge Pharmacy,57-10909 Yonge Street,,Richmond Hill,L4C3E3,2270065
-79.376878,43.8929252,321014852,72389,Beam Pharmacy,1-33 Cathedral High Street,,Markham,L6C0N9,2335153
-79.2931866,43.8926942,321014435,6706273,Freshco Pharmacy,9580 Mccowan Road,,Markham,L3P3J3,2296129
-78.8399569,43.8925478,321013185,4757472,Pharmasave-Devon Pharmacy,360 Wilson Road South,,Oshawa,L1H6C7,2342289
-79.4411467,43.8915903,321011669,1358,Richpoint Pharmacy,10815 Yonge Street,,Richmond Hill,L4C3E3,2287473
-79.2664743,43.8914541,321014361,6585956,Sunrise Pharmacy,112-5970 Sixteenth Av,,Markham,L3P7R1,2357201
-78.7976855,43.8912588,321015152,76303,Courtice Medical Pharmacy,7-15 Rosswell Drive,,Courtice,L1E0E2,2415025
-78.806094,43.8909851,321016213,8955794,Pillwise Pharmacy,5-1405 Bloor Street,,Courtice,L1E0A1,2405105
-78.8143641,43.8905323,321012228,2807813,Lovell Drugs,600 Grandview Street South,,Oshawa,L1H8P4,2375313
-79.0377641,43.8905206,321012155,2629070,Ajax Discount Pharmacy,4-1801 Harwood Avenue North,,Ajax,L1T0K8,2374817
-78.8608205,43.8900075,321012619,3678210,Prescription Pharmacy,11 Gibb Street,,Oshawa,L1H2J9,2379025
-79.4200101,43.8899155,321011919,1965154,People's Choice Pharmacy,10610 Bayview Avenue Unit 7,,Richmond Hill,L4C3N8,2277713
-78.8796603,43.8898693,321016130,8865070,Shoppers Drug Mart #1290,1130A-419 King Street West,,Oshawa,L1J2K5,2446337
-78.9015908,43.8895943,321011922,1970512,East Whitby Pharmacy,1916 Dundas Street East #6,,Whitby,L1N2L6,2382369
-79.2326548,43.8895153,321014340,6563159,Cornell Pharmacy,2-106 Cornell Park Avenue,,Markham,L6B1B6,2424433
-79.3158763,43.8888184,321016257,9011393,Bur Oak Discount Pharmacy,20 Bur Oak Avenue Unit 6,,Markham,L6C0A2,2306977
-78.904951,43.887485,321013521,5334355,Shoppers Drug Mart #508,1801 Dundas Street East,,Whitby,L1N7C5,2362625
-78.9447751,43.8872883,321015212,77268,Wellnex Pharmacy,7-605 Brock Street North,,Whitby,L1N8R2,2334769
-79.4416399,43.8872052,321017157,9738518,York Care Pharmacy,10660 Yonge Street,,Richmond Hill,L4C3C9,2288721
-78.9082797,43.8868584,321016508,9237391,Springwood Specialty Pharmacy,1645 Dundas Street East,,Whitby,L1N2K9,2338449
-79.2290873,43.8863445,321015313,7871957,2Care Pharmacy,2-3028 Bur Oak Avenue,,Markham,L6B0R1,2447425
-79.4414027,43.8859613,321015751,8422030,Shoppers Drug Mart #897,10620 Yonge Street,,Richmond Hill,L4C3C8,2332497
-79.3699801,43.8857761,321015505,8124870,Shoppers Drug Mart #1385,2920 Major Mackenzie Drive East,,Markham,L6C0G6,2260513
-81.3084705,43.8851716,321015798,8481555,Midtown Pharmacy,271 Frances Street,,Wingham,N0G2W0,2285105
-78.8780654,43.8850803,321012443,3309155,Loblaw Pharmacy #2842,481 Gibb Street,,Oshawa,L1J1Z4,2352801
-78.9102424,43.8849139,321016368,9115076,Whitby Health Pharmacy,19-1615 Dundas Street East,,Whitby,L1N2L1,2415697
-81.3081742,43.8848368,321014236,6401351,Royal Oaks Pharmacy,131 John Street East,,Wingham,N0G2W0,2432641
-79.4664266,43.8848171,321015017,746857,Pharmasante'Pharmacy,10815 Bathurst Street Unit 23,,Richmond Hill,L4C9Y2,2417153
-79.0461314,43.8844932,321013748,5701831,Shoppers Drug Mart #1413,95 Williamson Drive West,,Ajax,L1T0K9,2288001
-79.2325659,43.8844742,321016506,9235794,Dale's Pharmacy,377 Church Street,,Markham,L6B1A1,2326657
-78.9116622,43.8844188,321015275,7816358,Sobeys Pharmacy #7226,1615 Dundas Street East,,Whitby,L1N2L1,2332257
-79.0472477,43.8843717,321016779,9486996,Desiree's Guardian Pharmacy,5-201 Williamson Drive West,,Ajax,L1T0J8,2266769
-78.913527,43.8839793,321012692,3842756,Metro Pharmacy #506,70 Thickson Road South,,Whitby,L1N7T2,2280721
-78.8560668,43.8835014,321017255,9804438,Moyer's Pharmacy,555 Simcoe Street South,,Oshawa,L1H8K8,2270561
-79.4417166,43.8834366,321016473,9203916,Richmond Heights Pharmacy,4B-10520 Yonge Street,,Richmond Hill,L4C3C7,2419985
-78.911993,43.8828993,321016492,9219918,Glen Hill Pharmacy,80 Thickson Road South,,Whitby,L1N7T2,2337585
-79.0186782,43.8825699,321012637,3710791,One Healthcare Pharmacy,300 Rossland Road East,,Ajax,L1Z0M1,2274449
-78.9426604,43.8825559,321012897,4263638,Jerry's Pharmacy & Compounding,223 Brock Street North,,Whitby,L1N2H6,2280049
-78.9431842,43.8818984,321011887,1888452,Whitby Clinic Pharmacy,200 Brock Street North,,Whitby,L1N4H5,2292337
-81.317156,43.8815715,321016675,9374991,James Brown Pharmacy,40 Josephine Street,,Wingham,N0G2W0,2375873
-81.3156935,43.8814886,321014404,6653837,Rx Drug Mart #5004,55 Josephine Street,,Wingham,N0G2W0,2424673
-78.8820027,43.8811321,321015602,825030,Wal-Mart Pharmacy,680 Laval Drive,,Oshawa,L1J0B5,2296641
-79.2887474,43.8811021,321015321,7878479,Manhattan Guardian Pharmacy,411 Manhattan Drive,Unit B,Markham,L3P7P4,2363857
-79.3135466,43.8810914,321015544,8171596,Uptown Family Pharmacy,12 Nipigon Avenue,,Markham,L6C0X7,2398881
-79.312478,43.8806739,321015470,8081354,Prorenata Pharmacy,13 Ivanhoe Drive,,Markham,L6X0C7,2291617
-79.7398249,43.8805367,321016280,9031950,Dayspring Pharmacy,56 Queen Street North,,Bolton,L7E1B9,2360785
-79.396164,43.8805253,321017065,9678672,Leslie & Major Mac IDA Phcy,8A-1390 Major Mackenzie Drive East,,Richmond Hill,L4S0A1,2447153
-79.3945945,43.8804202,321015648,8299879,Freshco Pharmacy #7233,1430 Major Mackenzie Drive East,,Richmond Hill,L4S0A1,2406929
-78.8536864,43.8803543,321013036,4497878,Canadian Add. Treatm. Phcy. Lp,45 Bloor Street East,,Oshawa,L1H3L9,2301089
-79.4400027,43.8803524,321013110,4628558,Dara Pharmacy,107-10376 Yonge Street,,Richmond Hill,L4C3B8,2258913
-78.9788576,43.8800545,321016719,94141,Wholehealth Pharmacy Whitby,198 Des Newman Boulevard,,Whitby,L1P0P9,2281617
-79.7368065,43.8799914,321015338,7907919,Leggett And Smith Pharmacy,M1-18 King Street East,,Bolton,L7E1E8,2358449
-78.9444216,43.8796597,321015488,8103759,Pharmasave Dundas Centre,220 Dundas Street West,,Whitby,L1N8M7,2367937
-78.9770401,43.8796592,321015967,8673232,Medsavvy Pharmacy,2-67 Fiesta Way,,Whitby,L1P0H9,2317809
-79.7386613,43.8796422,321016410,9147559,Bolton Pharmacy & Health Ctre,8 Queen Street North,,Bolton,L7E1C8,2288273
-79.4386292,43.8792343,321012593,3607430,Neighbourhood Pharmacy,10323 Yonge Street,,Richmond Hill,L4C3C1,2354753
-79.3135639,43.8792034,321015483,8097677,Unionville Guardian Pharmacy,101-9249 Kennedy Road,,Unionville,L3R6H9,2414049
-79.0274948,43.878872,321015749,8420513,Ajax Community Pharmacy,1 Rossland Road West,,Ajax,L1Z1Z2,2379441
-79.2369974,43.878677,321014479,6757832,Super Care Pharmacy,101-6633 Highway 7,,Markham,L3P7P2,2283521
-79.2431644,43.878639,321014229,6393574,The Chemist Pharmacy,27 Wootten Way North,,Markham,L3P2Y2,2382721
-78.8524665,43.8783885,321011982,2151637,Simcoe Street Pharmacy Ltd,777 Simcoe Street South,,Oshawa,L1H4K5,2349393
-79.0256862,43.8783501,321015696,8361676,Ajax Pharmachoice,101-901 Harwood Avenue North,,Ajax,L1Z0T4,2280561
-79.4394864,43.8781885,321014021,6100550,Village Pharmacy,5-10288 Yonge Street,,Richmond Hill,L4C3B8,2320865
-79.2390465,43.8780516,321016768,9471314,Shoppers Drug Mart #613,6579 Highway 7 East,,Markham,L3P3B4,2351729
-79.4384278,43.8779092,321016423,9162639,Neighbourly Pharmacy,10271 Yonge Street,,Richmond Hill,L4C3B5,2262865
-79.2616978,43.8775732,321013338,5035918,Markham Guardian Pharmacy,102 Main Street North,,Markham,L3P1X8,2327537
-79.4084307,43.8773316,321013172,4736619,Wal-Mart Pharmacy,1070 Major Mackenzie Drive East,,Richmond Hill,L4S1P3,2291393
-79.4084307,43.8773316,321013430,5178853,Food Basics Pharmacy #526,1070 Major Mackenzie Drive East,Unit A,Richmond Hill,L4S1P3,2307969
-79.4084307,43.8773316,321013171,4735433,Shoppers Drug Mart 964,1070 Major Mackenzie Drive East,,Richmond Hill,L4S1P3,2442737
-79.438256,43.8772461,321012303,2996556,Richmond Hill Medical Pharmacy,10243 Yonge Street,,Richmond Hill,L4C3B2,2349745
-78.9425396,43.876786,321011531,117260,Byron St. Medical Pharmacy,320 Byron Street South,,Whitby,L1N4P8,2345249
-78.9538395,43.8766368,321014389,6628438,Dana Pharmacy,B6-817 Dundas Street West,,Whitby,L1N2N6,2446817
-79.4177848,43.87634,321013850,5861070,Allencourt Pharmacy,610 Major Mackenzie Drive East,,Richmond Hill,L4C1J9,2317201
-79.2607144,43.8762581,321013357,5072716,Main Pharmacy & Clinic.,1-60 Main Street North,,Markham,L3P1X5,2367649
-79.4398511,43.8761568,321014850,7236430,Richmond Care Pharmacy,105-22 Richmond Street,,Richmond Hill,L4C3Y1,2323489
-78.9416817,43.8761478,321015509,8128714,Shoppers Drug Mart #1517,368 Brock Street South,,Whitby,L1N4K4,2310225
-78.9642613,43.8761011,321016030,8747911,Shoppers Drug Mart #675,910 Dundas Street West,,Whitby,L1P1P7,2447921
-79.4379772,43.8754513,321016397,9137873,Pars Medical Pharmacy,10171 Yonge Street,,Richmond Hill,L4C1T5,2276481
-78.9625638,43.8746166,321012080,238273,West Lynde Pharmacy,965 Dundas Street West Unit B6,,Whitby,L1P1G8,2303153
-79.2603774,43.8745984,321013646,5536075,Safa Pharmacy,16A Main Street North,,Markham,L3P1X2,2408033
-79.2564573,43.8743573,321017040,9663312,Icare Drug Mart,G-6061 Highway 7 East,,Markham,L3P3B2,2382257
-79.2847394,43.8741854,321013179,4744030,Loblaw Pharmacy #1032,200 Bullock Drive,,Markham,L3P1W2,2278353
-78.8632602,43.874158,321014994,7438793,Oshawa Lakeview Pharmacy,799 Park Road South,Unit 5,Oshawa,L1J4K1,2275057
-79.0177762,43.8738731,321017235,9787153,Blowers Pharmacy,101-40 Blowers Crescent,,Ajax,L1Z0N4,2323985
-79.7307165,43.8730214,321012688,3838672,Bolton Lifecare Pharmacy,103-30 Martha Street,,Bolton,L7E5V1,2435713
-79.7272989,43.8728809,321012890,4241350,Life Pharmacy,15 Allan Drive,,Bolton,L7E2B5,2388897
-79.4373204,43.8727616,321012512,3456593,People's Choice Pharmacy,10063 Yonge Street,,Richmond Hill,L4C1T7,2305553
-79.2672766,43.8721014,321012049,2314953,Shoppers Drug Mart #1013,5762 Highway 7 Unit 1,,Markham,L3P1A8,2413377
-79.3642623,43.8720605,321015948,8647119,King Square Pharmacy,9390 Woodbine Avenue,Unit 1E3,Markham,L6C0M5,2351313
-79.7267511,43.8720473,321014103,6206152,Rexall #6924,405 Queen Street South,,Bolton,L7E2B5,2337169
-79.43563,43.8718562,321013289,4969038,Richmond Hill City Centre Phmc,129 Church Street South,,Richmond Hill,L4C1W4,2336369
-79.7244334,43.871525,321012019,2236770,Drugstore Pharmacy #558,487 Queen Street South,,Bolton,L7E2B4,2285425
-79.2157163,43.8714164,321012031,2269397,Wal-Mart Pharmacy,500 Copper Creek Drive,,Markham,L6B0S1,2391409
-79.3040786,43.8707338,321012896,4257672,Unionville Pharmacy,548 Carlton Road,,Unionville,L3R0C6,2392529
-79.1117767,43.8704514,321017037,9662,Seaton Pharmacy,1126 Baltic Lane,,Pickering,L1X0G9,2426401
-78.8499396,43.8698431,321015909,8590152,Shoppers Drug Mart #983,199 Wentworth Street West,,Oshawa,L1J6P4,2361041
-79.0841329,43.869773,321015607,8253711,Med Cure Pharmacy & Med Clinic,2460 Brock Road,,Pickering,L1X0J1,2434113
-79.7219135,43.869729,321015581,8215317,Shoppers Drug Mart #831,1 Queensgate Boulevard,,Bolton,L7E2X7,2403457
-79.2870396,43.8695305,321015722,83876,Wal-Mart Pharmacy,5000 Highway # 7,,Markham,L3R4M9,2423745
-79.2870396,43.8695304,321012656,3763591,Shoppers Drug Mart #612,2015-5000 Highway 7 East,,Markham,L3R4M9,2280705
-79.8657302,43.8692843,321015051,7510678,Pharmasave #638,102-15955 Airport Road,,Caledon,L7C1H9,2449249
-78.8538168,43.8691864,321015352,7933392,Walters Pharmacy,305 Wentworth Street West,,Oshawa,L1J1M9,2283537
-79.3619085,43.8691639,321012581,358794,Shoppers Drug Mart #640,9255 Woodbine Avenue,,Markham,L6C1Y9,2386465
-79.2297716,43.8684271,321012410,3243911,Morelli's Pharmacy,98 Copper Creek Drive,,Markham,L6B0P2,2436897
-79.0390748,43.8683653,321014011,6089555,Rexall #1705,17-475 Westney Road North,,Ajax,L1T3H4,2321873
-79.447839,43.868314,321016436,9171558,Mackenzie Drug Mart,250 Harding Boulevard West,,Richmond Hill,L4C9M7,2342017
-79.412183,43.8678963,321015263,7802194,Weldrick Compounding Pharmacy,9665 Bayview Avenue,Units 19-20,Richmond Hill,L4C9V4,2335841
-79.0123345,43.8676527,321012028,2254438,Wal-Mart Pharmacy,270 Kingston Road East Rural Route 1,,Ajax,L1Z1G1,2341057
-79.3124648,43.867258,321013829,5827910,Pharmalinx Guardian Pharmacy,178 Main Street,,Unionville,L3R2G9,2387473
