X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,COMMUNITY,POSTAL_CODE,OBJECTID,FORMATTED_ADDRESS
-75.7249709,45.4037236,321014469,6738836,Victoria Pharmacy,B-1065 Wellington Street,,Ottawa,K1Y2Y2,2433249,,"1065 Wellington St b, Ottawa, ON K1Y 1T8, Canada"
-75.733826,45.4033556,321013992,6070994,Rexall #1495,29-1620 Scott Street,,Ottawa,K1Y4S7,2436913,,"1620 Scott St #29, Ottawa, ON K1Y 4S7, Canada"
-75.6250118,45.4016996,321013739,5686858,Smyth Medical Pharmacy,1929 Russell Road,,Ottawa,K1G4G3,2322545,,"1929 Russell Rd, Ottawa, ON K1G 4G3, Canada"
-75.6250107,45.4016839,321011970,21185,Extend Network Pharmacy Inc,226-1929 Russell Road,,Ottawa,K1G4G3,2353041,,"226, 1929 Russell Rd #226, Ottawa, ON K1G 4G3, Canada"
-75.619916,45.4016463,321015693,8355914,Lancaster Medical Pharmacy,2450 Lancaster Road,,Ottawa,K1B5N3,2345153,,"2450 Lancaster Rd, Ottawa, ON K1B 5N3, Canada"
-75.6250888,45.4016144,321015318,7875793,Extend Pharmacy,324-1929 Russell Road,,Ottawa,K1G4G3,2427633,,"1929 Russell Rd #324, Ottawa, ON K1G 4G3, Canada"
-75.6872952,45.4013785,321014359,6583636,Whole Health Pharmacy Glebe,857A Bank Street,,Ottawa,K1S3W2,2272833,,"857a Bank St, Ottawa, ON K1S 3W2, Canada"
-75.6464167,45.4013365,321016827,9528914,Royal Drugs,501 Smyth Road,,Ottawa,K1H8L6,2290721,,"501 Smyth Rd, Ottawa, ON K1H 8L6, Canada"
-75.7282227,45.4012808,321017133,9725513,Heal Hub Pharmacy,1163 Wellington Street West,,Ottawa,K1Y2Y9,2273809,,"1163 Wellington St. W, Ottawa, ON K1Y 2Y9, Canada"
-75.6513492,45.4010265,321014940,7354310,Kidcare Pharmacy/Phcy Pediatr,401 Smyth Road,Rm 2080,Ottawa,K1H8L1,2326897,,"401 Smyth Rd rm 2080, Ottawa, ON K1H 8L1, Canada"
-75.7295016,45.4004962,321013997,6076239,Rexall #1545,1190 Wellington Street,,Ottawa,K1Y2Z5,2404145,,"1190 Wellington St, Ottawa, ON K1Y 2Z5, Canada"
-75.6995726,45.4001338,321015974,8679959,Restore Medical Pharmacy,786 Bronson Avenue,,Ottawa,K1S4G4,2419441,,"786 Bronson Ave, Ottawa, ON K1S 4G4, Canada"
-75.731399,45.400061,321012642,3722635,Wellington Drug Store,1221 Wellington Street West,,Ottawa,K1Y2Z9,2371761,,"1221 Wellington St. W, Ottawa, ON K1Y 2Z9, Canada"
-75.6239108,45.399047,321013927,5989512,Rexall #414,1910 St Laurent Boulevard,,Ottawa,K1G1A4,2352097,,"1910 St. Laurent Blvd, Ottawa, ON K1G 1A4, Canada"
-75.7364,45.3985804,321012482,3382994,Watsons Phcy & Compounding Ctr,1308 Wellington Street West,,Ottawa,K1Y3B2,2418225,,"1308 Wellington St. W, Ottawa, ON K1Y 3B2, Canada"
-75.6684206,45.3970203,321016516,9243473,Srx Pharmacy,102-1919 Riverside Drive,,Ottawa,K1H1A2,2393921,,"1919 Riverside Dr. Unit 102, Ottawa, ON K1H 7W9, Canada"
-75.6221128,45.3953254,321012288,2960594,Pleasant Park Pharmacy,1024 Pleasant Park Drive,,Ottawa,K1G2A1,2343457,,"1024 Pleasant Park Rd, Ottawa, ON K1G 2N9, Canada"
-75.7474805,45.3944646,321014346,6566593,Drugstore Pharmacy # 1009,190 Richmond Road,,Ottawa,K1Z6W6,2417585,,"190 Richmond Rd, Ottawa, ON K1Z 6W6, Canada"
-75.6838359,45.3943412,321012139,2581511,Shoppers Drug Mart #1463,1080 Bank Street,,Ottawa,K1S3X3,2366001,,"1080 Bank St, Ottawa, ON K1S 3X3, Canada"
-75.7219028,45.3935331,321016826,9528111,Royal Drugs,1053 Carling Avenue,,Ottawa,K1Y4E9,2346417,,"1053 Carling Ave, Ottawa, ON K1Y 4E9, Canada"
-75.7520976,45.3926363,321016342,9090752,Westboro Pharmasave,298 Richmond Road,,Ottawa,K1Z6X5,2383585,,"298 Richmond Rd, Ottawa, ON K1Z 6X5, Canada"
-75.7528988,45.3923504,321014780,7154633,Hybrid Pharm,318 Richmond Road,Suite 100,Ottawa,K1Z6X6,2387121,,"318 Richmond Rd Suite 100, Ottawa, ON K1Z 6X6, Canada"
-75.6814562,45.3921314,321015227,77507,Opal Wellness Pharmacy,1183 Bank Street,,Ottawa,K1S3X7,2393569,,"1183 Bank St, Ottawa, ON K1S 3Y1, Canada"
-75.7000424,45.3908679,321013467,522857,The Prescription Shop,1125 Colonel By Drive,Carleton University,Ottawa,K1S5R1,2314497,,"1125 Colonel By Dr, Ottawa, ON K1S 5B6, Canada"
-75.7569549,45.3902573,321012221,2782518,Shoppers Drug Mart 1396,410 Richmond Road,,Ottawa,K2A4C4,2441585,,"410 Richmond Rd, Ottawa, ON K2A 4H7, Canada"
-75.7234549,45.3900232,321012428,3285714,Mcneil Parkdale Pharmacy,1077 Carling Avenue,,Ottawa,K1Y4K4,2258577,,"1077 Carling Ave, Ottawa, ON K1Y 0C1, Canada"
-75.645069,45.3880832,321013294,4974790,Pharmasave Cyril Pharmacy,1795 Kilborn Avenue,,Ottawa,K1H6N1,2303889,,"1795 Kilborn Ave, Ottawa, ON K1H 5T8, Canada"
-75.6752437,45.3880318,321014069,6158150,1355 Bank Street Pharmacy,1355 Bank Street,,Ottawa,K1H8K7,2402065,,"1355 Bank St, Ottawa, ON K1H 8K7, Canada"
-75.7347003,45.387902,321012996,4423877,Shoppers Drug Mart #628,1309 Carling Avenue,,Ottawa,K1Z7L3,2422081,,"1309 Carling Ave, Ottawa, ON K1Z 7L3, Canada"
-75.6751623,45.3877816,321017074,9685192,N.K.S. Health,400-1355 Bank Street,,Ottawa,K1H8K7,2390449,,"1355 Bank St #400, Ottawa, ON K1H 8K7, Canada"
-74.9074039,45.3869954,321013581,54229,Pharmacie St Isidore Pharmacy,4512 St Catherine Street,Unit C,St Isidore,K0C2B0,2260625,,"4512 Ste-Catherine St c, Saint Isidore, ON K0C 2B0, Canada"
-75.7397452,45.386306,321014035,6118033,Rexall #2006,1415 Carling Avenue,,Ottawa,K1Z7L6,2330097,,"1415 Carling Ave, Ottawa, ON K1Z 7L6, Canada"
-75.6783297,45.3857809,321013990,6067917,Rexall #1479,2269 Riverside Drive East,,Ottawa,K1H8K2,2415153,,"2269 Riverside Dr., Ottawa, ON K1H 8K2, Canada"
-75.7350568,45.3854111,321015240,7767311,Carling IDA Pharmacy,1320 Carling Avenue,,Ottawa,K1Z7K8,2293601,,"1320 Carling Ave, Ottawa, ON K1Z 7K8, Canada"
-75.6793062,45.3853213,321013662,5560118,Wal-Mart Pharmacy #1200,2277 Riverside Drive,,Ottawa,K1H7X6,2412929,,"2277 Riverside Dr., Ottawa, ON K1H 7X6, Canada"
-75.671915,45.3843888,321016747,9444238,Trinityrx Pharmacy-Kilborn,101-1385 Bank Street,,Ottawa,K1H8N4,2410369,,"1385 Bank St Unit 101, Ottawa, ON K1H 8N4, Canada"
-75.6711396,45.3835721,321013217,4827478,Med Rx Altabank Pharmacy,A-1405 Bank Street,,Ottawa,K1H8N1,2295553,,"1405 Bank St a, Ottawa, ON K1H 8N1, Canada"
-75.66941,45.3808242,321012339,3084753,Health Smart Pharmacy,1500 Bank Street,,Ottawa,K1H7Z1,2382513,,"1500 Bank St, Ottawa, ON K1H 7Z2, Canada"
-75.6691483,45.3802397,321013792,5767477,Evans Medical Pharmacy,1194 Karn Place,,Ottawa,K1H7Z8,2282145,,"1194 Karn Pl, Ottawa, ON K1H 7Z2, Canada"
-75.7328154,45.3796174,321013216,4823757,Palmyra Guardian Pharmacy,1007-1013 Merivale Road,,Ottawa,K1Z6A6,2389537,,"1013 Merivale Rd #1007, Ottawa, ON K1Z 6A6, Canada"
-75.6684421,45.3791122,321015535,8159431,Shoppers Drug Mart #1527,1582 Bank Street,,Ottawa,K1H7Z5,2361713,,"1582 Bank St, Ottawa, ON K1H 0A2, Canada"
-75.6459584,45.3778792,321014037,6118792,Rexall #2014,C-1725 Walkley Road,,Ottawa,K1V2P6,2342161,,"Herongate Mall, 1725 Walkley Rd c, Ottawa, ON K1V 2P6, Canada"
-75.7754867,45.377674,321013105,4621,St. Mary Richmond IDA Pharmacy,929 Richmond Road,,Ottawa,K2B6R1,2391505,,"929 Richmond Rd, Ottawa, ON K2B 6R1, Canada"
-75.7552074,45.3776687,321016005,8716758,Medical Pharmacy,770 Broadview Avenue,,Ottawa,K2A3Z3,2428753,,"770 Broadview Ave, Ottawa, ON K2A 3Z3, Canada"
-75.6663088,45.3770901,321012571,3574037,Proactive Pharmacy,102-1645 Bank Street,,Ottawa,K1V7Z1,2295921,,"1645 Bank St #102, Ottawa, ON K1V 7Z1, Canada"
-75.6462595,45.3767614,321014525,6825037,Walkley Pharmacy Remedy Rx,7-1584 Walkley Road,,Ottawa,K1V6P5,2349537,,"1584 Walkley Rd #7, Ottawa, ON K1V 6P4, Canada"
-75.6695507,45.3765677,321016056,8783756,Carerx Ottawa East,100-2447 Kaladar Avenue,,Ottawa,K1V8B9,2441233,,"2447 Kaladar Ave #100, Ottawa, ON K1V 8B9, Canada"
-75.7044152,45.376209,321012437,3298639,Green Valley Pharmacy,200-249955,Green Valley Cr,Ottawa,K2C3V4,2298273,,"Green Valley Crescent, Ottawa, ON K2C 3K7, Canada"
-75.6534704,45.3735054,321014603,6943436,Shas Pharmacy Ltd,1428 Walkley Road,,Ottawa,K1V6P5,2317009,,"1428 Walkley Rd, Ottawa, ON K1V 9A8, Canada"
-75.66427,45.3733908,321014307,6510359,Promed Pharmacy,2706 Alta Vista Drive,,Ottawa,K1V7T4,2274065,,"2706 Alta Vista Dr, Ottawa, ON K1V 7T4, Canada"
-75.768677,45.3731407,321013991,6068435,Rexall #1487,2121 Carling Avenue,,Ottawa,K2A1H2,2405297,,"2121 Carling Ave, Ottawa, ON K2A 1G9, Canada"
-75.6633263,45.3721976,321012569,3571557,The Drugstore Pharmacy #4104,2681 Alta Vista Drive,,Ottawa,K1V7T5,2289233,,"2681 Alta Vista Dr, Ottawa, ON K1V 7T5, Canada"
-75.6648741,45.3720028,321015852,8537032,Respect Rx Ottawa South,20-1800 Bank Street,,Ottawa,K1V7Y6,2317153,,"1800 Bank St #20, Ottawa, ON K1V 0W3, Canada"
-75.6902087,45.371942,321014681,7031632,Riverview Pharmacy,2817 Riverside Drive,,Ottawa,K1V1G8,2314257,,"2817 Riverside Dr., Ottawa, ON K1V 8W6, Canada"
-75.6901269,45.3709605,321017218,9774032,Mooney's Bay Pharmacy,2847 Riverside Drive,,Ottawa,K1V8N4,2308801,,"2847 Riverside Dr., Ottawa, ON K1V 8N4, Canada"
-75.7711687,45.3704889,321014847,7232274,Carlingwood Pharmacy,356A Woodroffe Avenue,,Ottawa,K2A3V6,2349793,,"356 A Woodroffe Ave, Ottawa, ON K2A 3V5, Canada"
-75.6637722,45.3698722,321015534,8159119,Shoppers Drug Mart #620,1180 Walkley Road,,Ottawa,K1V2M5,2292833,,"1180 Walkley Rd, Ottawa, ON K1V 2M5, Canada"
-75.7686895,45.369716,321015046,7498638,Shoppers Drug Mart #622,1-2148 Carling Avenue,,Ottawa,K2A1H1,2274433,,"2148 Carling Ave Unit #1, Ottawa, ON K2A 2C3, Canada"
-75.6205793,45.3696159,321015108,7577035,First Care Pharmacy,2 Lorry Greenberg Drive,Unit 2,Ottawa,K1G5H6,2336561,,"2 Lorry Greenberg Dr #2, Ottawa, ON K1G 5H0, Canada"
-75.6889428,45.369468,321017291,99262,Medical Arts Dispensary Of Ott,2865 Riverside Drive,,Ottawa,K1V8N5,2321409,,"2865 Riverside Dr., Ottawa, ON K1V 8N5, Canada"
-75.7747065,45.3688498,321012862,4196934,White Haven Pharmacy,2255 Carling Avenue,,Ottawa,K2B7Z5,2350833,,"2255 Carling Ave, Ottawa, ON K2B 7Z5, Canada"
-75.7333058,45.3683508,321014470,6740556,Apothe Sos Pharmacy,8-314 Central Park Drive,,Ottawa,K2C0R2,2305217,,"314 Central Park Dr #8, Ottawa, ON K2C 0R2, Canada"
-75.7023136,45.3682787,321015719,8383634,Meadowlands Pharmacy,885 Meadowlands Drive,,Ottawa,K2C1N6,2259777,,"885 Meadowlands Dr, Ottawa, ON K2C 1N6, Canada"
-75.6615333,45.3680031,321014594,6934990,Bank Street Medical Pharmacy,1935 Bank Street,,Ottawa,K1V8A3,2290753,,"1935 Bank St, Ottawa, ON K1V 8A3, Canada"
-75.7015434,45.3672766,321012407,323796,Shoppers Drug Mart #626,888 Meadowlands Drive East,,Ottawa,K2C3R2,2309249,,"888 Meadowlands Dr E, Ottawa, ON K2C 0M9, Canada"
-76.3002165,45.366851,321013880,5915478,Pakenham Pharmacy,2547 County Road No 29,,Pakenham,K0A2X0,2442529,,"2547 Ottawa Rd 29, Pakenham, ON K0A 2X0, Canada"
-75.7857607,45.364973,321016141,8875470,Metro Pharmacy 594,2525 Carling Avenue,,Ottawa,K2B7Z2,2437809,,"2525 Carling Ave, Ottawa, ON K2B 7Z2, Canada"
-75.7851853,45.3640934,321015951,8650630,Rexall,2529 Carling Avenue,,Ottawa,K2B7Z2,2292497,,"2529 Carling Ave, Ottawa, ON K2B 7Z2, Canada"
-75.646633,45.3639881,321012129,2560393,Greenboro Pharmacy,Unit 6 & 7-25 Tapiola Crescent,,Ottawa,K1T2J7,2401793,,"Mmabatho Unit 6, Mmabatho, 2790, South Africa"
-75.7121236,45.3629605,321016496,9224911,IDA Meadowlands Compounding,1119D Meadowlands Drive East,,Nepean,K2E6J5,2336433,,"1119 Meadowlands Dr E, Ottawa, ON K2E 6J5, Canada"
-75.737123,45.36285,321012123,2534797,Wal-Mart Pharmacy,1375 Baseline Road,,Ottawa,K2C3G1,2429937,,"1375 Baseline Rd, Ottawa, ON K2C 3G1, Canada"
-75.7882145,45.3628464,321015106,7575117,Nutrichem Pharmacy Ltd,2599 Carling Avenue,,Ottawa,K2B7H7,2309649,,"2599 Carling Ave, Ottawa, ON K2B 7H7, Canada"
-75.7896505,45.3628282,321016042,8759630,Shoppers Drug Mart #642,1460 Richmond Road,,Ottawa,K2B6S1,2340673,,"1460 Richmond Rd, Ottawa, ON K2B 8B3, Canada"
-75.7345282,45.3620203,321012065,2362311,Loblaw Pharmacy 1082,1460 Merivale Road,,Ottawa,K2E5P2,2322593,,"1460 Merivale Rd, Nepean, ON K2E 5N9, Canada"
-75.7406584,45.3618797,321013180,4746635,Ultracare Compounding Pharmacy,1366 Clyde Avenue,Unit 11,Ottawa,K2C3Z4,2291569,,"1366 Clyde Ave. #11, Ottawa, ON K2C 3Z4, Canada"
-75.7344214,45.3605503,321015615,8258191,Shoppers Drug Mart #627,1469 Merivale Road,,Ottawa,K2E5N9,2425889,,"1469 Merivale Rd, Ottawa, ON K2E 5N9, Canada"
-75.7392633,45.3593167,321014824,7205516,Merivale Ideal Pharmacy,1390 Clyde Avenue,,Ottawa,K2G3H9,2428289,,"1390 Clyde Ave., Nepean, ON K2G 3H7, Canada"
-75.9339399,45.3577652,321012174,2668438,Sobeys Pharmacy (7263),840 March Road,,Kanata,K2K1X7,2303809,,"840 March Rd, Ottawa, ON K2W 0C9, Canada"
-75.656627,45.3573016,321016517,924352,Loblaw Pharmacy 1188,2210C Bank Street,,Ottawa,K1V1J5,2295729,,"2210C Bank St, Ottawa, ON K1V 1J5, Canada"
-75.9334295,45.3567936,321014175,6308550,Rexall #8186,832 March Road,,Kanata,K2W0C9,2417713,,"832 March Rd, Ottawa, ON K2W 0C9, Canada"
-75.6524516,45.3564119,321016464,919395,Wal-Mart Pharmacy,2210 Bank Street,,Ottawa,K1V0Y5,2426481,,"2210 Bank St, Ottawa, ON K1V 1J6, Canada"
-75.8060925,45.3550804,321016554,9276614,Bayshore Pharmacy Limited,3029 Carling Avenue,,Ottawa,K2B8E8,2365025,,"3029 Carling Ave, Ottawa, ON K2B 7K4, Canada"
-75.8044956,45.3548203,321016067,879311,Shoppers Drug Mart #1387,3080 Carling Avenue,,Ottawa,K2B7K2,2394417,,"3080 Carling Ave, Ottawa, ON K2B 7K2, Canada"
-75.8074063,45.3546454,321015899,8581830,Mecca Pharmacy,3059 A Carling Avenue,,Ottawa,K2B7K4,2344321,,"3059 Carling Ave, Ottawa, ON K2B 7K4, Canada"
-75.9326678,45.3545172,321013828,5826,Shoppers Drug Mart #1324,1102 Klondike Road Rr1,,Kanata,K2K1X7,2400001,,"1102 Klondike Rd, Ottawa, ON K2K 0G1, Canada"
-75.6436115,45.3542982,321012879,4228758,Bank Street Pharmacy,2531-A Bank Street,,Ottawa,K1V8R9,2357217,,"2531 Bank St a, Ottawa, ON K1T 1P1, Canada"
-75.6460138,45.3542809,321016364,9112774,Shoppers Drug Mart #635,2515 Bank Street,,Ottawa,K1V8R9,2413041,,"2515 Bank St, Ottawa, ON K1V 8S0, Canada"
-75.7331879,45.3537328,321013924,5984599,Rexall #398,1A-1595 Merivale Road,,Ottawa,K2G3J4,2348849,,"1595 Merivale Rd #1a, Nepean, ON K2G 3J4, Canada"
-75.6490539,45.353333,321013544,5366472,Hunt Club Pharmacy,7-2430 Bank Street,,Ottawa,K1V0T7,2277537,,"2430 Bank St #7, Ottawa, ON K1V 0T7, Canada"
-75.6469522,45.3527205,321016744,9442515,Towngate Pharmacy,113-2446 Bank Street,,Ottawa,K1V1A4,2383361,,"2446 Bank St #113, Ottawa, ON K1V 1A4, Canada"
-75.650779,45.3523738,321015679,8338514,Health Keys Pharmacy,101-1181 Hunt Club Road,,Ottawa,K1V8S4,2398721,,"1181 Hunt Club Rd Unit 101, Ottawa, ON K1V 8S4, Canada"
-75.7595113,45.3519398,321012317,3018914,Loblaw Pharmacy #1050,1980 Baseline Road,,Nepean,K2C0C6,2343873,,"1980 Baseline Rd, Ottawa, ON, Canada"
-75.3544448,45.3517256,321016199,8944075,IDA Vars Medical Pharmacy,5875 Buckland Road,,Vars,K0A3H0,2322641,,"5875 Buckland Rd, Vars, ON K0A 3H0, Canada"
-75.734738,45.3516353,321011948,2063974,Marina Pharmacy,1568 Merivale Road Unit 2,,Nepean,K2G3J9,2319777,,"1568 Merivale Rd #2, Nepean, ON K2G 5Y7, Canada"
-75.7307101,45.351322,321012650,3738218,Loblaw Pharmacy 4109,200 Grant Carman Drive,,Nepean,K2E7Z8,2303313,,"200 Grant Carman Dr, Ottawa, ON K2E 7Y2, Canada"
-75.7584159,45.35106,321013966,6037718,Rexall #1149,1363B Woodroffe Avenue,,Nepean,K2G1V7,2419073,,"1363B Woodroffe Ave, Nepean, ON K2G 1V7, Canada"
-75.6718962,45.350487,321015537,8160919,Shoppers Drug Mart #629,3310 Mccarthy Road,,Ottawa,K1V9S1,2366721,,"3310 McCarthy Rd, Ottawa, ON K1V 9S1, Canada"
-75.9243804,45.3501002,321016913,9578833,March Road Pharmacy,700 March Road,Unit K,Kanata,K2K2V9,2327265,,"700 March Rd Unit-K, Kanata, ON K2K 2V9, Canada"
-75.7675112,45.3487984,321016525,9248192,Srx Pharmacy,103-1 Centrepointe Drive,,Nepean,K2G6E2,2369969,,"1 Centrepointe Dr #103, Nepean, ON K2G 6E2, Canada"
-75.6457265,45.3483751,321015402,8002831,Bridle Path Pharmacy,6-4000 Bridle Path Drive,,Gloucester,K1T2C4,2390913,,"Unit #6, 4000 Bridle Path Dr Unit #6, Ottawa, ON K1T 2C4, Canada"
-75.786518,45.3477248,321015551,8179918,Iris Compounding Pharmacy,5-2730 Iris Street,,Ottawa,K2C1E6,2352897,,"2730 Iris St unit 5, Ottawa, ON K2C 3C9, Canada"
-80.0120423,45.3469686,321015225,7748191,Wal-Mart Pharmacy,1 Pine Drive,,Parry Sound,P2A3C3,2430865,,"1 Pine Dr, Parry Sound, ON P2A 3C3, Canada"
-75.8065557,45.3469403,321013573,5406991,Wal-Mart Pharmacy #3066,10-100 Bayshore Drive,,Ottawa,K2B8C1,2346081,,"100 Bayshore Dr Unit 10, Ottawa, ON K2B 8C1, Canada"
-75.6271849,45.3463746,321014426,6695631,Blossom Park Pharmacy,3Qa-1650 Queensdale Avenue,,Ottawa,K1T1N8,2316801,,"1650 Queensdale Ave, Gloucester, ON K1T 1N8, Canada"
-75.7320317,45.3455751,321016972,9615632,Shoppers Drug Mart #910,1642 Merivale Road,,Ottawa,K2G4A1,2359953,,"1642 Merivale Rd, Nepean, ON K2G 4A1, Canada"
-75.692129,45.3449691,321015767,8440396,Riverside Court Remedy's Rx,7-3635 Rivergate Way,,Ottawa,K1V2A4,2321617,,"3635 Rivergate Way #7, Ottawa, ON K1V 2A4, Canada"
-76.0379478,45.3447047,321014923,7333192,West Carlton Drug Mart,461 Donald B. Munro Drive,P.O. Box 48,Carp,K0A1L0,2367713,,"461 Donald B. Munro Dr, Carp, ON K0A 1L0, Canada"
-79.2269171,45.344631,321011771,1555551,Loblaw Pharmacy #4229,131 Howland Drive,,Huntsville,P1H2P7,2305777,,"Town of, 131 Howland Dr, Huntsville, ON P1H 2P7, Canada"
-79.230131,45.3439695,321014514,6812513,Wal-Mart Pharmacy,Unit 10-111 Howland Drive,,Huntsville,P1H2P4,2303489,,"111 Howland Dr Unit #10, Huntsville, ON P1H 2P9, Canada"
-80.0348954,45.3438628,321013043,4512076,Pollard IDA Pharmacy,37 Seguin Street,,Parry Sound,P2A1B2,2434881,,"37 Seguin St, Parry Sound, ON P2A 1B3, Canada"
-80.020139,45.3436098,321013702,5627155,Ben's Pharmacy,60 Bowes Street,,Parry Sound,P2A2L3,2430913,,"60 Bowes St, Parry Sound, ON P2A 2L3, Canada"
-80.0148062,45.3436034,321016311,9063871,Shoppers Drug Mart #1006,90 Bowes Street,,Parry Sound,P2A2L7,2340705,,"90 Bowes St, Parry Sound, ON P2A 2L7, Canada"
-80.0094059,45.3431399,321012726,3927950,Lane Family Pharmacy,4 Pine Drive,,Parry Sound,P2A3B8,2281585,,"4 Pine Dr, Parry Sound, ON P2A 2L8, Canada"
-75.7623959,45.3428996,321015179,766530,Centrepointe Guardian Drugs,117 Centrepointe Drive,,Nepean,K2G5X3,2398257,,"117 Centrepointe Dr, Nepean, ON K2G 5X3, Canada"
-79.203872,45.3426804,321015561,8192074,Campus Trail Pharmacy,39 Campus Trail,,Huntsville,P1H0E5,2364977,,"39 Campus Trail, Huntsville, ON P1H 0E5, Canada"
-75.7560513,45.3419243,321016445,9179159,Pharmasave Woodroffe Pharmacy,East-1433 Woodroffe Avenue,,Nepean,K2G1W1,2364433,,"1433 Woodroffe Ave, Ottawa, ON K2G 1W1, Canada"
-75.7874356,45.341582,321016627,9341517,Trinityrx Pharmacy,2571 Baseline Road,,Ottawa,K2H7B3,2325969,,"2571 Baseline Rd, Ottawa, ON K2H 7B3, Canada"
-75.6817273,45.3388433,321016406,9143633,Uplands Pharmacy,101-380 Hunt Club Road,,Ottawa,K1V1C1,2286145,,"380 Hunt Club Rd unit 101, Ottawa, ON K1V 1C1, Canada"
-79.2032288,45.3383944,321015449,8057899,Muskoka Medical Centre Phcy,101-348 Muskoka Road 3 North,,Huntsville,P1H1H8,2378129,,"348 Muskoka Rd 3 N #101, Huntsville, ON P1H 1H7, Canada"
-75.7224302,45.3377542,321013322,5015011,Costco Pharmacy #540,1849 Merivale Road,,Nepean,K2G1E3,2400529,,"1849 Merivale Rd, Ottawa, ON K2G 1E3, Canada"
-75.9071997,45.3366597,321013987,6065875,Rexall #1453,4048 Carling Avenue,,Kanata,K2K1Y1,2445985,,"4048 Carling Ave, Kanata, ON K2K 1Y1, Canada"
-75.7992925,45.3357295,321016725,94221,Hma Ideal Pharmacy,2944 Baseline Road,,Ottawa,K2H7T3,2336241,,"2944 Baseline Rd, Nepean, ON K2H 7T3, Canada"
-75.9081328,45.3352811,321013652,5548231,Kanata Mews Pharmacy,329 March Road,,Kanata,K2K2E1,2423761,,"329 March Rd, Kanata, ON K2K 2E1, Canada"
-75.7231397,45.3347747,321014368,6598791,Eshmun Pharmcay,101-460 West Hunt Club Road,,Ottawa,K2E1B2,2309217,,"460 W Hunt Club Rd Unit 101, Nepean, ON K2E 0B8, Canada"
-79.2078821,45.3343192,321012983,4402630,Huntsville Place Mall Pharmacy,29-70 King William Street,,Huntsville,P1H2A5,2299201,,"70 King William St #29, Huntsville, ON P1H 1G3, Canada"
-79.2072735,45.3321447,321015385,7981151,Shoppers Drug Mart #647,51 King William Street,,Huntsville,P1H1G4,2399553,,"Town of, 51 King William St, Huntsville, ON P1H 1G4, Canada"
-75.7500488,45.3312164,321013795,5771872,Woodroffe Pharmacy,1637 Woodroffe Avenue,,Ottawa,K2G1W2,2306769,,"1637 Woodroffe Ave, Nepean, ON K2G 1W2, Canada"
-75.7103535,45.3309674,321013107,4622796,National Pharmacy,7-52 Antares Drive,,Nepean,K2E7Z1,2410033,,"52 Antares Dr #7, Nepean, ON K2E 7Z1, Canada"
-75.781731,45.3308859,321012100,2441030,Greenbank Pharmacy,100-139 Greenbank Road,,Ottawa,K2H9A5,2325873,,"139 Greenbank Rd #100, Nepean, ON K2H 8R1, Canada"
-79.0118563,45.3307846,321015120,7593552,Dwight Market Pharmacy,2836 Highway 60,,Dwight,P0A1H0,2289169,,"2836 ON-60, Dwight, ON P0A 1H0, Canada"
-75.7245666,45.3299808,321014765,7130954,Medisystem Pharmacy 6040,100 - 40 Camelot Drive,,Nepean,K2G2X8,2310929,,"40 Camelot Dr #100, Ottawa, ON K2G 5X8, Canada"
-75.8191998,45.3290798,321011480,107020,Shoppers Drug Mart #638,1821 Robertson Road,,Ottawa,K2H8X3,2420113,,"1821 Robertson Rd, Ottawa, ON K2H 8X3, Canada"
-75.8205667,45.3284618,321013700,5624915,Stafford IDA Pharmacy,1861 Robertson Road,,Nepean,K2H9N5,2275137,,"1861 Robertson Rd, Ottawa, ON K2H 9N5, Canada"
-75.7795703,45.3281719,321015625,826832,Shoppers Drug Mart #1528,181 Greenbank Road,,Ottawa,K2H5V6,2408337,,"181 Greenbank Rd, Nepean, ON K2H 5V6, Canada"
-79.2193437,45.3264742,321012910,4288390,Huntsville's Hometown IDA Drug,10 Main Street East,,Huntsville,P1H2C9,2299841,,"Town of, 10 Main St E, Huntsville, ON P1H 2C9, Canada"
-75.2491979,45.3263108,321017135,9726674,Pharmacie Limoges Guardian Ph,1-601 Limoges Road,,Limoges,K0A2M0,2343889,,"601 Limoges Rd #1, Limoges, ON K0A 2M0, Canada"
-79.218746,45.3261559,321013681,5586,Huntsville Pharmasave,29 Main Street East,,Huntsville,P1H2C6,2393169,,"Town of, 29 Main St E, Huntsville, ON P1H 2C6, Canada"
-75.8236051,45.3250076,321016584,9306271,Fortress Compounding Pharmacy,104-1956 Robertson Road,,Nepean,K2H5B9,2376561,,"1956 Robertson Rd #104, Nepean, ON K2H 5B9, Canada"
-75.8330567,45.3245481,321011529,1171172,Loblaw Pharmacy #1023,59A Robertson Road,,Nepean,K2H5Y9,2426673,,"59 Robertson Rd, Nepean, ON K2H 5Y9, Canada"
-75.7795543,45.3243867,321016781,9487637,Royal Drug Store,9-250 Greenbank Street,,Nepean,K2H8X4,2271905,,"250 Greenbank Rd Unit 9, Ottawa, ON K2H 8X4, Canada"
-75.9264893,45.3229145,321016734,9429193,Kanata Lakes Pharmacy,C3-5104 Kanata Avenue,,Kanata,K2K0P1,2264641,,"5104 Kanata Ave. c3, Kanata, ON K2T 1H5, Canada"
-75.8358205,45.320734,321014132,6245832,Rexall #6969,2144 Robertson Road,,Nepean,K2H5Z1,2339217,,"2144 Robertson Rd, Nepean, ON K2H 5Z1, Canada"
